index,은행코드,은행명,점포명,주소_변환,주소,x_axis,y_axis
296,0033514,기업,심곡동（지）,인천광역시 서구 서곶로 293,인천광역시 서구 서곶로 293,126.6764661,37.5434993
297,0033527,기업,목포시청（출,전라남도 목포시 양을로 203,전라남도 목포시 양을로 203 목포시청,126.3923375,34.811875
298,0033530,기업,남수원　（지）,경기도 수원시 권선구 세권로 157,경기도 수원시 권선구 세권로 157 온정빌딩,127.0216301,37.2565437
299,0033569,기업,산본역（지）,경기도 군포시 번영로 505,경기도 군포시 번영로 505 대우디오플러스,126.9332061,37.3587956
300,0033572,기업,안성（지）,경기도 안성시 장기로 8,경기도 안성시 장기로 8 삼원빌딩,127.2651625,37.007475
301,0033611,기업,천안쌍용,충청남도 천안시 서북구 봉명로 34,충청남도 천안시 서북구 봉명로 34 천안부림빌딩,127.1322338,36.8071914
302,0033624,기업,시지（지）,대구광역시 수성구 달구벌대로 3205,대구광역시 수성구 달구벌대로 3205,128.7074495,35.8405303
303,0033640,기업,대덕공단,대전광역시 대덕구 대덕대로 1397,대전광역시 대덕구 대덕대로 1397 공단본부,127.4044,36.4459429
304,0033705,기업,성서（지）,대구광역시 달서구 계대동문로 106,대구광역시 달서구 계대동문로 106,128.5037863,35.8550958
305,0033721,기업,속　초　（지）,강원도 속초시 청학로 37,강원도 속초시 청학로 37 수광빌딩,128.5830415,38.2019894
306,0033747,기업,동해（지）,강원도 동해시 중앙로 229,강원도 동해시 중앙로 229 중소기업은행,129.114193,37.5211816
307,0033750,기업,동시화　（지）,경기도 안산시 단원구 지원로 107,경기도 안산시 단원구 지원로 107,126.7486026,37.31453
308,0033763,기업,남원　（지）,전라북도 남원시 남문로 462,전라북도 남원시 남문로 462 황룡빌딩,127.3819229,35.4061578
309,0033776,기업,일산마두　（지）,경기도 고양시 일산동구 중앙로 1168,경기도 고양시 일산동구 중앙로 1168 아주빌딩,126.778616,37.6513097
310,0033789,기업,시화공단　（지）,경기도 시흥시 공단1대로 229,경기도 시흥시 공단1대로 229 기업은행 시화공단지점,126.7272398,37.3371001
311,0033815,기업,연수　（지）,인천광역시 연수구 앵고개로 248,인천광역시 연수구 앵고개로 248 로얄빌딩,126.6712694,37.4083668
312,0033828,기업,여천（지）,전라남도 여수시 선소로 80,전라남도 여수시 선소로 80 기업은행,127.6680559,34.759619
313,0033831,기업,영천（지）,경상북도 영천시 시청로 15,경상북도 영천시 시청로 15 일생빌딩,128.9379764,35.9719498
314,0033844,기업,해운대（지）,부산광역시 해운대구 세실로 64,부산광역시 해운대구 세실로 64 화목데파트,129.1776798,35.1710181
315,0033873,기업,양산덕계（지）,경상남도 양산시 번영로 13,경상남도 양산시 번영로 13,129.1513021,35.3738637
316,0033886,기업,계산역（지）,인천광역시 계양구 경명대로 1102,인천광역시 계양구 경명대로 1102,126.7295176,37.5429636
317,0033899,기업,분당서현역,경기도 성남시 분당구 황새울로360번길 29,경기도 성남시 분당구 황새울로360번길 29,127.125005,37.3851746
318,0033909,기업,역삼남（지）,서울특별시 강남구 도곡로 182,서울특별시 강남구 도곡로 182 양제벤처타워,127.0393183,37.4915699
319,0033912,기업,생기원（출）,충청남도 천안시 서북구 입장면 양대기로길 89,충청남도 천안시 서북구 양대기로길 89 한국생산기술연구원,127.2449223,36.9027597
320,0033925,기업,울산북（지）,울산광역시 북구 상방로 93,울산광역시 북구 상방로 93 기업은행,129.3662714,35.5888438
321,0033954,기업,일산주엽（지）,경기도 고양시 일산서구 중앙로 1406,경기도 고양시 일산서구 중앙로 1406 한솔코아(주),126.7639529,37.6693493
322,0033967,기업,조치원　（지）,세종특별자치시 조치원읍 새내14길 7,세종특별자치시 새내14길 7,127.2980126,36.6033092
323,0033983,기업,하남　（지）,경기도 하남시 하남대로 843,경기도 하남시 하남대로 843 신정프라자,127.2042647,37.5426338
324,0033996,기업,선부동（지）,경기도 안산시 단원구 선부광장1로 92,경기도 안산시 단원구 선부광장1로 92,126.8126648,37.3345559
325,0034005,기업,구미３공단　（지）,경상북도 구미시 3공단2로 331,경상북도 구미시 3공단2로 331,128.4058,36.1104737
326,0034018,기업,반월중앙（지）,경기도 안산시 단원구 동산로 57,경기도 안산시 단원구 동산로 57 한국산업단지공단,126.7956463,37.3137211
327,0034034,기업,계양（지）,인천광역시 계양구 용종로 2,인천광역시 계양구 용종로 2 계산프라자,126.741511,37.5338691
328,0034050,기업,군포（지）,경기도 군포시 군포로 494,경기도 군포시 군포로 494,126.9448358,37.350452
329,0034063,기업,암사역（지）,서울특별시 강동구 올림픽로 774,서울특별시 강동구 올림픽로 774,127.1278623,37.5501857
330,0034076,기업,특수영업부（지）,서울 중구 을지2가 50번지 기업은행,ERROR_CODE,ERROR_CODE,ERROR_CODE
331,0034089,기업,하남공단（지）,광주광역시 광산구 하남산단8번로 169,광주광역시 광산구 하남산단8번로 169,126.8142749,35.2091393
332,0034092,기업,안산중앙（지）,경기도 안산시 단원구 적금로 126,경기도 안산시 단원구 적금로 126 IBK 기업은행,126.8263389,37.319425
333,0034115,기업,영통（지）,경기도 수원시 영통구 덕영대로 1541,경기도 수원시 영통구 덕영대로 1541 송이빌딩,127.0594714,37.2462966
334,0034128,기업,대구유통단지（지）,대구광역시 북구 유통단지로 16,대구광역시 북구 유통단지로 16 유통단지산업용재관,128.6063812,35.9050239
335,0034131,기업,대전역,대전광역시 동구 대전로 771,대전광역시 동구 대전로 771 중앙프라자,127.4337772,36.3284586
336,0034144,기업,남동２단지　（지）,인천광역시 남동구 앵고개로 526,인천광역시 남동구 앵고개로 526,126.6972088,37.3943001
337,0034157,기업,김해중앙,경상남도 김해시 내외중앙로 55,경상남도 김해시 내외중앙로 55,128.866412,35.2350209
338,0034160,기업,녹산공단,부산광역시 강서구 녹산산단289로 25,부산광역시 강서구 녹산산단289로 25,128.848863,35.09134
339,0034186,기업,송림동（지）,인천광역시 동구 방축로37번길 30,인천광역시 동구 방축로37번길 30 인천산업용품유통단지,126.6527514,37.4861979
340,0034209,기업,구로디지털,서울특별시 구로구 디지털로31길 19,서울특별시 구로구 디지털로31길 19 에이스테크노타워Ⅱ,126.8939975,37.4849906
341,0034212,기업,수지,경기도 용인시 수지구 포은대로 410,경기도 용인시 수지구 포은대로 410 샤르망오피스텔,127.0962699,37.3195439
342,0034225,기업,오산,경기도 오산시 성호대로 129,경기도 오산시 성호대로 129 기업은행,127.0759669,37.1489988
343,0034238,기업,오정동,대전광역시 대덕구 오정로 92,대전광역시 대덕구 오정로 92,127.4087125,36.3544654
344,0034241,기업,대구ＭＢＣ　（출）,대구광역시 수성구 동대구로 400,대구광역시 수성구 동대구로 400 대구문화방송국건물,128.6287874,35.8661408
345,0034254,기업,부천테크노,경기도 부천시 오정구 삼작로 22,ERROR_CODE,ERROR_CODE,ERROR_CODE
346,0034267,기업,금호동,광주광역시 서구 금화로 96,광주광역시 서구 금화로 96 음성빌딩,126.8591053,35.131979
347,0034270,기업,화정역,경기도 고양시 덕양구 화정로 53,경기도 고양시 덕양구 화정로 53 새롬프라자,126.8319504,37.6351942
348,0034283,기업,제휴영업점,서울 중구 을지로2가 중소기업은행본점,ERROR_CODE,ERROR_CODE,ERROR_CODE
349,0034296,기업,제휴영업점,경기 용인시 수지구 동천동 185－3기업은행이비지니스부,경기도 용인시 수지구 동천동 185-1,127.1021447,37.3420374
350,0034306,기업,제휴영업점,경기 용인시 수지구 동천동 185－3기업은행이비지니스부,경기도 용인시 수지구 동천동 185-1,127.1021447,37.3420374
351,0034319,기업,제휴영업점,경기 용인시 수지구 동천동 185－3기업은행이비지니스부,경기도 용인시 수지구 동천동 185-1,127.1021447,37.3420374
352,0034322,기업,제휴영업점,경기 용인시 수지구 동천동 185－3기업은행이비지니스부,경기도 용인시 수지구 동천동 185-1,127.1021447,37.3420374
353,0034335,기업,제휴영업점,경기 용인시 수지구 동천동 185－3기업은행이비지니스부,경기도 용인시 수지구 동천동 185-1,127.1021447,37.3420374
354,0034348,기업,구월동,인천광역시 남동구 인하로489번길 4,인천광역시 남동구 인하로489번길 4 맨하탄빌딩,126.7012503,37.4436468
355,0034351,기업,본부모집팀,중구 을지로2가 기업은행본점,ERROR_CODE,ERROR_CODE,ERROR_CODE
356,0034364,기업,유달（출）,전라남도 목포시 해안로237번길 33,전라남도 목포시 해안로237번길 33,126.384587,34.787708
357,0034377,기업,대구　３공단（지）,대구광역시 북구 노원로 175,대구광역시 북구 노원로 175,128.5788948,35.8996063
358,0034380,기업,익산중앙,전라북도 익산시 익산대로16길 23,전라북도 익산시 익산대로16길 23 기업은행,126.9499375,35.9403513
359,0034393,기업,양주（지）,경기도 양주시 평화로 1565,경기도 양주시 평화로 1565,127.053231,37.829126
360,0034403,기업,종합상황실１,서울 중구 을지로2가 50번지,서울특별시 중구 을지로2가 50,126.9865697,37.5665076
361,0034416,기업,종합상황실２,서울 중구 을지로2가 기업은행 본점,ERROR_CODE,ERROR_CODE,ERROR_CODE
362,0034429,기업,종합상황실３,서울 중구 을지로2가 기업은행 본점,ERROR_CODE,ERROR_CODE,ERROR_CODE
363,0034432,기업,종합상황실４,서울 중구 을지로2가 기업은행본점 50번지,ERROR_CODE,ERROR_CODE,ERROR_CODE
364,0034445,기업,종합상황실５,서울 중구 을지로2가 기업은행본점 50번지,ERROR_CODE,ERROR_CODE,ERROR_CODE
365,0034458,기업,상수도사업소（출）,경기도 수원시 장안구 광교산로 119,ERROR_CODE,ERROR_CODE,ERROR_CODE
366,0034474,기업,대덕대로,대전광역시 서구 대덕대로 400,대전광역시 서구 대덕대로 400,127.379978,36.3686957
367,0034487,기업,도곡팰리스,서울특별시 강남구 언주로 122,서울특별시 강남구 언주로 122 우성캐릭터빌,127.0510702,37.4870848
368,0034490,기업,한국기술센터출장소,서울특별시 강남구 테헤란로 305,서울특별시 강남구 테헤란로 305 한국기술센터,127.0438086,37.5033409
369,0034500,기업,화성남양,경기도 화성시 남양읍 시청로 3,경기도 화성시 시청로 3,126.8189639,37.20895
370,0034513,기업,서시화,경기도 시흥시 옥구천동로 130,경기도 시흥시 옥구천동로 130 기업은행,126.7114834,37.3371463
371,0034526,기업,일산장항,경기도 고양시 일산동구 장항로 291,경기도 고양시 일산동구 장항로 291,126.7674435,37.6427891
372,0034539,기업,녹산중앙（지）,부산광역시 강서구 녹산산단335로 12－3,부산광역시 강서구 녹산산단335로 12-3 기업은행,128.8543138,35.0902566
373,0034542,기업,송우,경기도 포천시 소흘읍 솔모루로 18－1,경기도 포천시 솔모루로 18,127.1425225,37.8241897
374,0034555,기업,상동역,경기도 부천시 원미구 상동로 87,ERROR_CODE,ERROR_CODE,ERROR_CODE
375,0034568,기업,경기테크노파크,경기도 안산시 상록구 해안로 705,경기도 안산시 상록구 해안로 705 경기테크노파크,126.8301164,37.2908614
376,0034571,기업,신고잔（지）,경기도 안산시 단원구 광덕대로 145,경기도 안산시 단원구 광덕대로 145 강희그랜드오피스텔,126.8289742,37.3095207
377,0034584,기업,일산덕이（지）,경기도 고양시 일산서구 경의로 886,경기도 고양시 일산서구 경의로 886,126.7602125,37.6956263
378,0034607,기업,광적,경기도 양주시 광적면 화합로248번길 103－12,경기도 양주시 화합로248번길 103-12,126.9653625,37.8543404
379,0034610,기업,김포대곶（지）,경기도 김포시 대곶면 율마로 13,경기도 김포시 율마로 13,126.590957,37.6537691
380,0034623,기업,천안중앙（지）,충청남도 천안시 서북구 쌍용대로 234,충청남도 천안시 서북구 쌍용대로 234 신동해빌딩,127.1360025,36.8180933
381,0034636,기업,영통구청（출）,경기도 수원시 영통구 효원로 407,경기도 수원시 영통구 효원로 407 영통구청,127.046525,37.2596
382,0034649,기업,시화중앙（지）,경기도 시흥시 정왕천로 197,경기도 시흥시 정왕천로 197 동우디지털파크,126.7368784,37.3296385
383,0034652,기업,화성발안（지）,경기도 화성시 향남읍 삼천병마로 194,경기도 화성시 삼천병마로 194 성우빌딩,126.9105139,37.1303417
384,0034665,기업,일산중앙（지）,경기도 고양시 일산동구 중앙로 1317,경기도 고양시 일산동구 중앙로 1317,126.769967,37.6629079
385,0034678,기업,분당미금역,경기도 성남시 분당구 성남대로 165,경기도 성남시 분당구 성남대로 165 천사의도시1 오피스텔,127.1083083,37.350767
386,0034681,기업,화성병점,경기도 화성시 효행로 1041,경기도 화성시 효행로 1041,127.0410811,37.2139318
387,0034694,기업,분당파크뷰（지）,경기도 성남시 분당구 정자일로 248,경기도 성남시 분당구 정자일로 248 파크뷰,127.1069817,37.3750981
388,0034717,기업,군포공단,경기도 군포시 고산로 166,경기도 군포시 고산로 166 SK벤티움,126.9526434,37.348927
389,0034720,기업,송도테크노,인천광역시 연수구 갯벌로 12,인천광역시 연수구 갯벌로 12 갯벌타워,126.6548783,37.381686
390,0034733,기업,도당중앙,경기도 부천시 원미구 부천로 323,ERROR_CODE,ERROR_CODE,ERROR_CODE
391,0034746,기업,수원도로교통관리사업소,경기도 수원시 권선구 서부로 1642,경기도 수원시 권선구 서부로 1642,126.9743443,37.2554912
392,0034759,기업,강동구청역（지）,서울특별시 강동구 성내로6길 11,서울특별시 강동구 성내로6길 11 삼원타워,127.1232003,37.5291837
393,0034762,기업,포승공단,경기도 평택시 포승읍 평택항로 180,경기도 평택시 평택항로 180 한샘빌딩,126.843222,36.9749539
394,0034775,기업,테헤란로중앙（지）,서울특별시 강남구 테헤란로 416,서울특별시 강남구 테헤란로 416 연봉빌딩,127.0519209,37.5050202
395,0034788,기업,가산디지털역（지）,서울특별시 금천구 가산디지털1로 168,서울특별시 금천구 가산디지털1로 168 우림라이온스밸리,126.882596,37.4798515
396,0034791,기업,상무,광주광역시 서구 상무중앙로 114,광주광역시 서구 상무중앙로 114 랜드피아,126.8490457,35.1574218
397,0034801,기업,강남대로（지）,서울특별시 서초구 강남대로 305,서울특별시 서초구 강남대로 305 현대렉시온,127.0306393,37.4899959
398,0034814,기업,죽전（지）,경기도 용인시 기흥구 죽전로 47,경기도 용인시 기흥구 죽전로 47 웰빙타운,127.1138622,37.3207427
399,0034827,기업,성서３차단지,대구광역시 달서구 성서공단북로 158,대구광역시 달서구 성서공단북로 158,128.4901146,35.8442115
400,0034830,기업,갈산역,인천광역시 부평구 부평대로 283,인천광역시 부평구 부평대로 283 부평우림라이온스밸리,126.7200795,37.5178199
401,0034843,기업,강서중앙,서울특별시 강서구 공항대로 411,서울특별시 강서구 공항대로 411,126.8534934,37.5562783
402,0034856,기업,곤지암,경기도 광주시 곤지암읍 경충대로 770,경기도 광주시 경충대로 770 세건빌딩,127.3252277,37.3563278
403,0034869,기업,의왕,경기도 의왕시 경수대로 257,경기도 의왕시 경수대로 257 대영골든밸리,126.9726127,37.3491916
404,0034872,기업,분당정자역,경기도 성남시 분당구 성남대로331번길 8,경기도 성남시 분당구 성남대로331번길 8 킨스타워,127.1066319,37.3659482
405,0034885,기업,수지동천역,경기도 용인시 수지구 신수로 767(분당．수지Ｕ타워),경기도 용인시 수지구 신수로 767 분당수지 U-TOWER,127.1017031,37.3377808
406,0034898,기업,천안불당,충청남도 천안시 서북구 검은들3길 34,충청남도 천안시 서북구 검은들3길 34 두성빌딩,127.1090193,36.8117817
407,0034908,기업,인천원당,인천광역시 서구 원당대로 852,인천광역시 서구 원당대로 852 창신프라자,126.6960313,37.5933471
408,0034911,기업,가좌공단,인천광역시 서구 봉수대로 167,인천광역시 서구 봉수대로 167,126.660567,37.4907315
409,0034924,기업,호평,경기도 남양주시 늘을2로14번길 5,경기도 남양주시 늘을2로14번길 5 샤르망메디칼프라자,127.2445828,37.6541166
410,0034940,기업,삼정동,경기도 부천시 오정구 오정로 47,ERROR_CODE,ERROR_CODE,ERROR_CODE
411,0034953,기업,정관,부산광역시 기장군 정관면 산단1로 98－5,부산광역시 기장군 산단1로 98-5 기업은행,129.1802389,35.3163315
412,0034966,기업,파주출판도시출장소,경기도 파주시 회동길 145,경기도 파주시 회동길 145 아시아출판문화정보센터,126.6867275,37.7086723
413,0034979,기업,오창,충청북도 청주시 청원구 오창읍 중심상업로 51－6,충청북도 청주시 청원구 중심상업로 51-6 태웅프라자,127.4288967,36.7156434
414,0034995,기업,파주교하,경기도 파주시 청석로 272,경기도 파주시 청석로 272 센타프라자1,126.7177156,37.7261212
415,0035004,기업,여의도한국증권,서울특별시 영등포구 의사당대로 88,서울특별시 영등포구 의사당대로 88 한국투자증권빌딩,126.9222819,37.5220939
416,0035017,기업,우장산역,서울특별시 강서구 강서로 242,서울특별시 강서구 강서로 242 강서힐스테이트,126.8367634,37.5473848
417,0035020,기업,중계동ＰＢ센터,서울특별시 노원구 중계로 206,서울특별시 노원구 중계로 206 세일학원,127.0775489,37.6508574
418,0035033,기업,천천동출장소,경기도 수원시 장안구 덕영대로 559,경기도 수원시 장안구 덕영대로 559 근로자 종합복지관,126.9820948,37.294998
419,0035046,기업,화성정남,경기도 화성시 정남면 서봉로 1104,경기도 화성시 서봉로 1104,126.9824526,37.1639696
420,0035059,기업,용인동백,경기도 용인시 기흥구 동백5로 21－11,경기도 용인시 기흥구 동백5로 21-5 베스트빌 오피스텔,127.1520784,37.2768668
421,0035062,기업,전주서신동,전라북도 전주시 완산구 온고을로 29,전라북도 전주시 완산구 온고을로 29 KT빌딩,127.1202549,35.8333723
422,0035075,기업,아산배방,충청남도 아산시 배방읍 배방로 25,충청남도 아산시 배방로 25 장호빌딩,127.0548797,36.7745642
423,0035088,기업,문산,경기도 파주시 문산읍 사임당로 18,경기도 파주시 사임당로 18,126.7968339,37.8587687
424,0035091,기업,반월유통단지,경기도 안산시 단원구 산단로 348,경기도 안산시 단원구 산단로 348 안산유통상가2차,126.7869843,37.3265025
425,0035101,기업,덕천동,부산광역시 북구 금곡대로 15,부산광역시 북구 금곡대로 15 미래로병원,129.004461,35.2113053
426,0035114,기업,음성,충청북도 음성군 대소면 대금로 286,충청북도 음성군 대금로 286,127.4727605,36.9753418
427,0035127,기업,평촌남,경기도 안양시 동안구 흥안대로 415,경기도 안양시 동안구 흥안대로 415 두산벤처다임,126.9729375,37.3916318
428,0035130,기업,뚝섬역,서울특별시 성동구 성수일로 55,서울특별시 성동구 성수일로 55 SK테크노빌딩,127.0495724,37.5454644
429,0035143,기업,가산동,서울특별시 금천구 가산디지털2로 184,서울특별시 금천구 가산디지털2로 184 벽산디지털밸리2차,126.8779999,37.4843448
430,0035156,기업,사상공단,부산광역시 사상구 삼덕로 62,부산광역시 사상구 삼덕로 62 기업은행,128.9834715,35.1737577
431,0035169,기업,대덕테크노밸리,대전광역시 유성구 테크노4로 107,대전광역시 유성구 테크노4로 107 테크노존,127.3894685,36.4248276
432,0035185,기업,센텀시티,부산광역시 해운대구 센텀동로 9,부산광역시 해운대구 센텀동로 9 트럼프월드센텀아파트,129.1324214,35.1703962
433,0035198,기업,화성봉담,경기도 화성시 봉담읍 삼천병마로 1268,경기도 화성시 삼천병마로 1268,126.9482354,37.2193367
434,0035208,기업,김해장유,경상남도 김해시 삼문로 15,경상남도 김해시 삼문로 15,128.8022036,35.1926527
435,0035211,기업,일산풍동,경기도 고양시 일산동구 숲속마을로 44,경기도 고양시 일산동구 숲속마을로 44 풍동 미래타워,126.7982842,37.667433
436,0035224,기업,창원공단,경상남도 창원시 의창구 창원대로363번길 22－57,경상남도 창원시 의창구 창원대로363번길 22-5 드래곤관광호텔,128.6400253,35.2378122
437,0035237,기업,진접,경기도 남양주시 진접읍 해밀예당1로 36,경기도 남양주시 해밀예당1로 36 래일스타,127.1866612,37.7120643
438,0035240,기업,오포,경기도 광주시 오포읍 오포로 531,경기도 광주시 오포로 531,127.2115211,37.3456293
439,0035253,기업,보라매,서울특별시 동작구 보라매로5가길 24,서울특별시 동작구 보라매로5가길 24 보라매나산스위트,126.9239204,37.4906837
440,0035266,기업,성남테크노,경기도 성남시 중원구 사기막골로 124,경기도 성남시 중원구 사기막골로 124,127.1776495,37.4403449
441,0035279,기업,일산병원출장소,경기도 고양시 일산동구 일산로 100,경기도 고양시 일산동구 일산로 100 일산병원,126.7929571,37.6455537
442,0035282,기업,분당수내역,경기도 성남시 분당구 황새울로 216,경기도 성남시 분당구 황새울로 216 휴맥스빌리지,127.1128009,37.378466
443,0035295,기업,서산,충청남도 서산시 호수공원1로 22,충청남도 서산시 호수공원1로 22,126.4523776,36.7718777
444,0035305,기업,칠곡,대구광역시 북구 칠곡중앙대로 411,대구광역시 북구 칠곡중앙대로 411 우영펠리스,128.5479737,35.9325063
445,0035318,기업,포항공단,경상북도 포항시 남구 철강로 362,경상북도 포항시 남구 철강로 362 포항철강산업관리공단,129.3791751,35.9781395
446,0035321,기업,화성팔탄,경기도 화성시 팔탄면 푸른들판로 661－3,경기도 화성시 푸른들판로 661-3,126.8951191,37.167123
447,0035334,기업,울산무거동,울산광역시 남구 북부순환도로 45,울산광역시 남구 북부순환도로 45,129.2684787,35.5526755
448,0035347,기업,원효로,서울특별시 용산구 원효로 142,서울특별시 용산구 원효로 142 삼원빌딩,126.9591078,37.5340713
449,0035363,기업,명학,경기도 안양시 만안구 안양로 111,경기도 안양시 만안구 안양로 111,126.932831,37.3844327
450,0035376,기업,양재역,서울특별시 서초구 강남대로 216,서울특별시 서초구 강남대로 216 양재프라자,127.0357227,37.4834829
451,0035392,기업,한국산업기술대출,경기도 시흥시 산기대학로 237,경기도 시흥시 산기대학로 237 한국산업기술대학교,126.7335061,37.3400342
452,0035402,기업,양평동,서울특별시 영등포구 선유로 146,서울특별시 영등포구 선유로 146 이앤씨드림타워,126.891826,37.5268481
453,0035415,기업,가산패션타운,서울특별시 금천구 벚꽃로 298,서울특별시 금천구 벚꽃로 298 대륭포스트타워6차,126.8838858,37.481444
454,0035428,기업,지사공단,부산광역시 강서구 과학산단1로60번길 32,부산광역시 강서구 과학산단1로60번길 32,128.8252124,35.1459726
455,0035431,기업,기관고객부,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
456,0035444,기업,구미４공단,경상북도 구미시 산동면 산호대로41길 5,경상북도 구미시 산호대로41길 5,128.438925,36.1389487
457,0035457,기업,경산공단,경상북도 경산시 진량읍 공단6로24길 17,경상북도 경산시 공단6로24길 17,128.826888,35.869907
458,0035460,기업,평동공단,광주광역시 광산구 평동산단로 209(옥동),광주광역시 광산구 평동산단로 209 IBK 기업은행 평동공단지점,126.7676907,35.1254953
459,0035473,기업,동탄중앙,경기도 화성시 동탄반석로 156,경기도 화성시 동탄반석로 156 동탄하이페리온,127.071704,37.2021918
460,0035486,기업,평촌아크로타워,경기도 안양시 동안구 시민대로 230,경기도 안양시 동안구 시민대로 230 평촌아크로타워,126.9565018,37.3923219
461,0035509,기업,문래하이테크,서울특별시 영등포구 경인로 775,서울특별시 영등포구 경인로 775 에이스하이테크시티,126.8991421,37.5143815
462,0035512,기업,학동역,서울특별시 강남구 학동로 177,서울특별시 강남구 학동로 177,127.0303266,37.5141732
463,0035525,기업,수성트럼프월드,대구광역시 수성구 동대구로 59,대구광역시 수성구 동대구로 59 대우트럼프월드수성아파트,128.6229698,35.8369726
464,0035541,기업,목동ＷＭ센터,서울특별시 양천구 목동동로 401,서울특별시 양천구 목동동로 401 부영그린타운2차,126.8811411,37.5363707
465,0035554,기업,일산웨스턴돔,경기도 고양시 일산동구 정발산로 24,경기도 고양시 일산동구 정발산로 24 웨스턴돔1,126.7719934,37.6557403
466,0035567,기업,용인서천동,경기도 용인시 기흥구 서천로127번길 3－3,경기도 용인시 기흥구 서천로127번길 3-3,127.07251,37.2368365
467,0035570,기업,화성마도,경기도 화성시 마도면 마도공단로1길 8,경기도 화성시 마도공단로1길 8 마도지구유통업무및지원시설,126.7901125,37.1862346
468,0035583,기업,남동중앙,인천광역시 남동구 논현고잔로135번길 9,인천광역시 남동구 논현고잔로135번길 9,126.7129924,37.3951606
469,0035606,기업,웅상공단,경상남도 양산시 삼호1길 59,경상남도 양산시 삼호1길 59,129.1686677,35.4153334
470,0035619,기업,북천안,충청남도 천안시 서북구 직산읍 봉주로 58,충청남도 천안시 서북구 봉주로 58,127.1530542,36.877092
471,0035635,기업,파주광탄,경기도 파주시 광탄면 혜음로 1141,경기도 파주시 혜음로 1141,126.84622,37.7827956
472,0035648,기업,남원주,강원도 원주시 봉화로 16,강원도 원주시 봉화로 16,127.9288427,37.3459695
473,0035651,기업,거제,경상남도 거제시 거제중앙로31길 19,경상남도 거제시 거제중앙로31길 19 웨딩블랑,128.6199783,34.8899561
474,0035664,기업,인천논현,인천광역시 남동구 논고개로123번길 35,인천광역시 남동구 논고개로123번길 35 칼리오페,126.7220786,37.4014917
475,0035677,기업,김해진영,경상남도 김해시 진영읍 김해대로361번길 16,경상남도 김해시 김해대로361번길 16,128.7298955,35.3082271
476,0035680,기업,독산역,서울특별시 금천구 가산디지털1로 2,서울특별시 금천구 가산디지털1로 2 우림라이온스밸리2차,126.8883826,37.4668807
477,0035693,기업,나사렛대학교　（출）,충청남도 천안시 서북구 쌍용14길 46－20,충청남도 천안시 서북구 쌍용14길 46-2 두리슈퍼,127.1207194,36.7967884
478,0035703,기업,옥천,충청북도 옥천군 옥천읍 문장로 96,충청북도 옥천군 문장로 96 사무소,127.5760474,36.296723
479,0035729,기업,유성반석역,대전광역시 유성구 북유성대로 303,대전광역시 유성구 북유성대로 303 뉴타운프라자,127.3142513,36.391647
480,0035761,기업,신안산대학교,경기도 안산시 단원구 신안산대학로 135,경기도 안산시 단원구 신안산대학로 135 신안산대학교,126.8076701,37.3123465
481,0035790,기업,달성공단,대구광역시 달성군 논공읍 논공중앙로33길 7－9,대구광역시 달성군 논공중앙로33길 7 공단파출소,128.4527904,35.7303021
482,0035800,기업,창원반송,경상남도 창원시 성산구 원이대로473번길 19－8,경상남도 창원시 성산구 원이대로473번길 19-8 IBK기업은행,128.6699534,35.2356576
483,0035813,기업,마산내서,경상남도 창원시 마산회원구 내서읍 함마대로 2523,경상남도 창원시 마산회원구 함마대로 2523,128.4980838,35.2626109
484,0035826,기업,화성장안,경기도 화성시 장안면 3．1만세로 365,ERROR_CODE,ERROR_CODE,ERROR_CODE
485,0035839,기업,오산남,경기도 오산시 남부대로 327,경기도 오산시 남부대로 327 왕호랑이체육관,127.071792,37.1361066
486,0035842,기업,군산산단,전라북도 군산시 산단남북로 169,전라북도 군산시 산단남북로 169 한국산업단지공단 전북지역본부,126.5607625,35.9608346
487,0035855,기업,둔촌동,서울특별시 강동구 양재대로 1317,서울특별시 강동구 양재대로 1317 경일빌딩,127.1343669,37.5239978
488,0035868,기업,구로삼성ＩＴ,서울특별시 구로구 디지털로33길 27,서울특별시 구로구 디지털로33길 27 삼성IT밸리,126.8947419,37.4860022
489,0035871,기업,평택비전동,경기도 평택시 경기대로 271,경기도 평택시 경기대로 271 패밀리타운,127.1127449,36.9950181
490,0035884,기업,언주역,서울특별시 강남구 봉은사로 179,서울특별시 강남구 봉은사로 179 H타워,127.0334176,37.5074636
491,0035897,기업,동두천,경기도 동두천시 동두천로 115,경기도 동두천시 동두천로 115 중앙프라자,127.0546555,37.8916865
492,0035923,기업,강남대로중앙,서울특별시 서초구 강남대로 341,서울특별시 서초구 강남대로 341 삼원빌딩,127.0293748,37.4932661
493,0035936,기업,구본부기업금융센터,서울 중구 을지로2가 중소기업은행본점 50번지,ERROR_CODE,ERROR_CODE,ERROR_CODE
494,0035949,기업,강남기업금융센터,서울특별시 서초구 서운로 138,서울특별시 서초구 서운로 138 서초동아타워,127.0252554,37.4959887
495,0035952,기업,본부기업금융센터,서울특별시 중구 을지로 79,서울특별시 중구 을지로 79 기업은행,126.9865516,37.566501
496,0035965,기업,방배중앙,서울특별시 서초구 방배로 226,서울특별시 서초구 방배로 226 넥센강남타워,126.9904097,37.4933799
